,Precio,Direccion,Barrio,Latitud,Longitud,Distancia_a_Cordoba_km
0,245000.0,AV. REPÚBLICA DE CHINA 1951,"El Collado, Córdoba, Provincia de Córdoba",-31.36605725,-64.28112894990115,10.875628547993143
1,675000.0,Avenida Republica de China,"El Collado, Córdoba, Provincia de Córdoba",-31.36605725,-64.28112894990115,10.875628547993143
2,145000.0,Complejo Maitei,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
3,110000.0,Ramón Cárcano al 280,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
4,690000.0,Costa Verde Country,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
5,162000.0,Calandria 151,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
6,158000.0,Calandria 150,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
7,60000.0,Av. Ramon Carcano al 1000,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
8,160000.0,Livette Chateau Cordoba,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
9,140000.0,Ramon Carcano al 200,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
10,280000.0,Dpto 3 Dormitorios en Mai Tei,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
11,115000.0,Paloma al 700,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
12,95000.0,Av. Carcano al 200,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
13,79000.0,Venta en Barrio Balcones del Chateau,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
14,114000.0,Mirlo 400,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
15,88000.0,Balcones del Chateau Venta 3 Dormitorios con Cochera,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
16,320000.0,Av Colón al 6200,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
17,75000.0,Ramón Cárcano 1000 2°,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
18,72000.0,Balcones DEL Chateau - AV Carcano,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
19,75000.0,Venta 1 Dormitorio con Cochera!!! Complejo Alto Villasol!!!,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
20,57000.0,Av. Colon al 6200,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
21,125000.0,Mirlo 400,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
22,95000.0,Av. Colon al 6200,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
23,130000.0,"Harmonie Chateau, Departamento en Venta","chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
24,80000.0,Avenida del Piamonte 1005,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
25,128000.0,Calandria 100 3°,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
26,110000.0,Ramon Carcano 1000 3°,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
27,90000.0,"Duplex - Terraforte 1 - Piso 17 y 18. - Tipologia ""C"" (La más Grande)","chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
28,260000.0,Complejo Mai Tei,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
29,120000.0,Ramon Carcano 1000 2°,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
30,220000.0,La Rioja 6100,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
31,89000.0,Departamento en Venta 3 Dormitorios Cochera Complejo Córdoba IV Chateau Carreras,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
32,78000.0,Balcones DEL Chateau - AV Carcano,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
33,75000.0,Avenida Carcano al 1000,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
34,80000.0,Av Dr R J Carcano 900 PB,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
35,80000.0,Ramon J Carcano 1000 4°,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
36,165000.0,Av. Carcano 200,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
37,90000.0,Ramon Carcano al 1000,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
38,150000.0,RAMON CARCANO 200,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
39,120000.0,Chateau Carreras - Carcano 251,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
40,105000.0,Chateau Carreras - Torre de los Militares,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292,8.029679030550152
41,375000.0,Av. Valparaíso 4500,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
42,198000.0,Tejas Del Sur,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
43,235000.0,Mario Flores 4200,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
44,180000.0,"Dpto 3 Dorm en Venta, B° Tejas Residencial, Tejas del Sur","tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
45,195000.0,Los Pontones 200,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
46,210000.0,MARTIN amengual 600,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
47,220000.0,Jardin de las Terjas - Jose Enrique Ordoñez al 200,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
48,300000.0,VALPARAÍSO 4250,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
49,230000.0,"Mario Flores 4278, Tejas del Sur","tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
50,195000.0,Guillermo Nasif 1000,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
51,155000.0,Los Pontones Introva 5000,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
52,265000.0,Tejas dos,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
53,280000.0,Tejas del Sur 1 Excelente Ubicacion al Frente Colegio San Patricio y Centro Comercial,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
54,235000.0,MARIO FLORES 4465,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
55,140000.0,"Fontanas del Sur, Bunge 4400","tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
56,260000.0,GUILLERMO FENOGLIO 4350,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
57,260000.0,Tejas DE SUR - Frente A Plaza - PB,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
58,108000.0,Bunge al 4400,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
59,280000.0,Tejas Del Sur,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
60,260000.0,Ing Amengual 300,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
61,175000.0,Chacras del sur,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
62,190000.0,Chacritas Housing,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
63,350000.0,ramon acosta 600,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
64,166000.0,Tejas del Sur 4,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
65,250000.0,Roberto Amengual 619,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
66,185000.0,Duplex a Estrenar,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
67,95000.0,Tejas 4 - Gran Oportunidad - Casa 3 Dorm - Imperdible!!!,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
68,110000.0,Fontanas del Sur 0,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
69,130000.0,Bunge al 4400,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
70,300000.0,Tejas del Sur I,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
71,280000.0,Tejas del Sur,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159,5.477243505490205
72,75000.0,Colinas de Manantiales L22 M65,"colinas de manantiales, provincia de córdoba",-31.4791795,-64.2666078,10.916757695926698
73,112000.0,Moderno Duplex de 3 Dormitorios en San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
74,115000.0,Av Armada Argentina 5700,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
75,198000.0,san Ignacio,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
76,115000.0,Armada Argentina 5000,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
77,108000.0,"Dúplex en Venta en San Ignacio Village. 3 dor y 3 Baños , Patio y Asador","Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
78,210000.0,Lo Mejor de San Ignacio Village en Manantiales. Seguridad 24 hs.,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
79,109000.0,Armada Argentina 3950,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
80,125000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
81,198000.0,Armada Argentina 3500,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
82,110000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
83,102000.0,s/n 0,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
84,98000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
85,105000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
86,118000.0,Ruta AV KM 5,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
87,110000.0,Venta Duplex (3) Dorm. San Ignacio Village Córdoba,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
88,90000.0,San Ignacio Lote / N° 0,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
89,85000.0,Armada Argentina 4100,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
90,195000.0,barrio san ignacio village 100,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
91,120000.0,Avenida Armada Argentina 5700,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
92,109000.0,San Ignacio Village 000,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
93,68000.0,SAN Ignacio Village - 2 Dorm - Imperdible!,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
94,70000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
95,115000.0,Armada Argentina 3900,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
96,99000.0,SAN Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
97,100000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
98,72000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
99,85000.0,Casa de dos Dormitorios en Barrio Cerrado,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
100,118800.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
101,117000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
102,102000.0,Imperdible -duplex San Ignacio Village -exc Oportunidad!!!,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
103,85000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
104,108000.0,Armada Argentina 5700,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
105,89999.0,Av. Armada Argentina 5700 0,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
106,80000.0,Av. Armada Argentina 3900,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
107,130000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
108,88000.0,Calle publica s/n,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
109,118000.0,San Ignacio Village -,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
110,125000.0,San ignacio village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
111,120000.0,San ignacio village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
112,125000.0,San Ignacio Vilage Manantiales,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
113,99000.0, Manantiales Cordoba,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
114,130000.0,Manantiales Cordoba Argentina,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
115,87000.0,Av Antartida Argentina 5700,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
116,230000.0,Av Armada Argentina 5700,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
117,73000.0,San Ignacio Village -,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
118,120000.0,San Ignacio Village Manantiales,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
119,125000.0,San Ignacio Village Manantiales,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
120,102000.0,Barrio San Ignacio Village 79,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
121,99900.0,SAN IGNACIO VILLAGE,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
122,110000.0,Armada Argentina 5500,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
123,120000.0,ARMADA ARGENTINA 3600,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
124,105000.0,Av. Armada Argentina 3500,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
125,149900.0,ARMADA ARGENTINA 6500,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
126,105000.0,ARMADA ARGENTINA 5500,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
127,95000.0,Barrio San Ignacio Village 0,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
128,110000.0,San Ignacio Village 100,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
129,92000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
130,110000.0,Calle Pública S/n Lote / N° 86,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
131,110000.0,Avenida Armada Argentina 3950,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
132,105000.0,AV ARMADA ARGENTINA 5000,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261,4.554449003319948
133,104000.0,Docta Urbanizacion MZA 46 Lote 14 ET 3 CBA,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
134,78000.0,Docta L13 M23,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
135,75000.0,"Duplex en Venta - Docta 1ª Etapa, 2 Dorm en PB con Pileta - Oport Inversión!","docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
136,87000.0,Avenida la donosa,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
137,100000.0,Docta Boulevard,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
138,133000.0,Nobu Town 0,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
139,104000.0,C. Publica 0,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
140,85000.0,Docta,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
141,123000.0,DOCTA,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
142,79000.0,Docta Etapa 3,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
143,85000.0,docta,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
144,85000.0,Camino Autopista Cordoba - Villa Carlos Paz (AU 20 Justiniano Posse / RN 20) - Argentina,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
145,95000.0,Se Vende Duplex 3 Dorm en Docta!!,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
146,83000.0,Docta,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
147,73000.0,Docta,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
148,89000.0,"Docta, Córdoba","docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
149,130000.0,Venta Duplex a Estrenar Docta Urbanización.,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
150,90000.0,Autopista Córdoba Carlos Paz | Docta,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
151,103000.0,Mza11,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
152,136000.0,Manzana 24 Lote 26,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
153,130000.0,Docta Urbanización,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
154,113000.0,Docta - Etapa 2 -lote 3 Y 4 -mza 22,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569,12.952982660496453
155,185000.0,Siete Soles - Duplares,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
156,299000.0,Imperdible- Siete Soles Heredades - 3 Dorm - Gran Parque!!!,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
157,275000.0,Siete Soles - Parterres - Calidad y Precio - Gran Oportunidad DE Inversión!!,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
158,275000.0,Siete Soles,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
159,360000.0,Siete Soles,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
160,310000.0,Colectora Au RN 20 km 14 Cordoba.,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
161,360000.0,Colectora AU RN 20 km 14 1,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
162,159000.0,ruta 20,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
163,290000.0,Siete Soles 123,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
164,310000.0,Boxitracio Lote / N° 0,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
165,159000.0,Siete Soles,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
166,169000.0,Siete Soles ,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
167,309000.0,colectora ruta 20,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
168,290000.0,s/n 0,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
169,325000.0,Siete Soles 62,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
170,310000.0,sn 00,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
171,315000.0,COLECTORA AUTOPISTA RN 20,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
172,164500.0,SIETE SOLES,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
173,175000.0,Colectora Au RN 20 km14 000,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
174,309999.0,Verandas Lote / N° 0,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
175,165000.0,sn,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
176,275000.0,Calle Publica Lote / N° 0,"siete soles, córdoba, provincia de córdoba",-31.448924,-64.3099872100606,12.872163292106965
177,640000.0,Av. Donosa 1000,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
178,640000.0,Casa en Venta-country La Cascada 3 Dormitorios Fondo Golf,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
179,490000.0,Cañada de Gomez 50,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
180,490000.0,Cañada de Gomez 800,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
181,490000.0,La Cascada,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
182,550000.0,CAÑADA DE GÓMEZ ESQUINA IMPIRA,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
183,489900.0,Casa En Venta - La Cascada Lote / N° 0,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
184,580000.0,La Cascada 0,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
185,540000.0,LA Cascada Country Golf - Posesion Inmediata -,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
186,540000.0,Cañada de Gomez 10,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
187,450000.0,"La Cascada Country golf, Colonia Impira, esq. Cañada de Gomez 100","la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
188,690000.0,Barrio country la cascada 000,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
189,550000.0,la Cascada,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
190,640000.0,La Cascada,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
191,495000.0,la cascada country golf ,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
192,500000.0,La Cascada Country Golf Lote / N° 0,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
193,550000.0,La Cascada Country Golf,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
194,650000.0,La Cascada Country Golf Club,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
195,450000.0,Calle Publica lote 03,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
196,450000.0,La cascada 0,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
197,450000.0,CAÑADA DE GOMEZ 5000,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
198,390000.0,CAÑADA DE GOMEZ 5000,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
199,450000.0,Bulevar Niagara 300,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
200,690000.0,La Cascada,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092,40.402227624788736
201,700000.0,Av. Ejército Argentino 9520,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393,13.477604277583673
202,670000.0,Lomas de la Carolina - 3 Dormitorios,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393,13.477604277583673
203,450000.0,Lomas de la Carolina,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393,13.477604277583673
204,670000.0,Lomas de la Carolina,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393,13.477604277583673
205,700000.0,Lomas de la Carolina,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393,13.477604277583673
206,550000.0,Lomas de la Carolina,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393,13.477604277583673
207,670000.0,Lomas DE LOS Carolinos,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393,13.477604277583673
