,Precio,Direccion,Barrio,Latitud,Longitud
0,245000.0,AV. REPÚBLICA DE CHINA 1951,"El Collado, Córdoba, Provincia de Córdoba",-31.366057249999997,-64.28112894990115
1,675000.0,Avenida Republica de China,"El Collado, Córdoba, Provincia de Córdoba",-31.366057249999997,-64.28112894990115
2,145000.0,Complejo Maitei,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
3,110000.0,Ramón Cárcano al 280,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
4,690000.0,Costa Verde Country,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
5,162000.0,Calandria 151,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
6,158000.0,Calandria 150,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
7,60000.0,Av. Ramon Carcano al 1000,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
8,160000.0,Livette Chateau Cordoba,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
9,140000.0,Ramon Carcano al 200,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
10,280000.0,Dpto 3 Dormitorios en Mai Tei,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
11,115000.0,Paloma al 700,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
12,95000.0,Av. Carcano al 200,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
13,79000.0,Venta en Barrio Balcones del Chateau,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
14,114000.0,Mirlo 400,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
15,88000.0,Balcones del Chateau Venta 3 Dormitorios con Cochera,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
16,320000.0,Av Colón al 6200,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
17,75000.0,Ramón Cárcano 1000 2°,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
18,72000.0,Balcones DEL Chateau - AV Carcano,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
19,75000.0,Venta 1 Dormitorio con Cochera!!! Complejo Alto Villasol!!!,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
20,57000.0,Av. Colon al 6200,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
21,125000.0,Mirlo 400,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
22,95000.0,Av. Colon al 6200,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
23,130000.0,"Harmonie Chateau, Departamento en Venta","chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
24,80000.0,Avenida del Piamonte 1005,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
25,128000.0,Calandria 100 3°,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
26,110000.0,Ramon Carcano 1000 3°,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
27,90000.0,"Duplex - Terraforte 1 - Piso 17 y 18. - Tipologia ""C"" (La más Grande)","chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
28,260000.0,Complejo Mai Tei,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
29,120000.0,Ramon Carcano 1000 2°,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
30,220000.0,La Rioja 6100,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
31,89000.0,Departamento en Venta 3 Dormitorios Cochera Complejo Córdoba IV Chateau Carreras,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
32,78000.0,Balcones DEL Chateau - AV Carcano,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
33,75000.0,Avenida Carcano al 1000,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
34,80000.0,Av Dr R J Carcano 900 PB,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
35,80000.0,Ramon J Carcano 1000 4°,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
36,165000.0,Av. Carcano 200,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
37,90000.0,Ramon Carcano al 1000,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
38,150000.0,RAMON CARCANO 200,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
39,120000.0,Chateau Carreras - Carcano 251,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
40,105000.0,Chateau Carreras - Torre de los Militares,"chateau carreras, córdoba, provincia de córdoba",-31.3851235,-64.2587292
41,375000.0,Av. Valparaíso 4500,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
42,198000.0,Tejas Del Sur,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
43,235000.0,Mario Flores 4200,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
44,180000.0,"Dpto 3 Dorm en Venta, B° Tejas Residencial, Tejas del Sur","tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
45,195000.0,Los Pontones 200,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
46,210000.0,MARTIN amengual 600,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
47,220000.0,Jardin de las Terjas - Jose Enrique Ordoñez al 200,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
48,300000.0,VALPARAÍSO 4250,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
49,230000.0,"Mario Flores 4278, Tejas del Sur","tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
50,195000.0,Guillermo Nasif 1000,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
51,155000.0,Los Pontones Introva 5000,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
52,265000.0,Tejas dos,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
53,280000.0,Tejas del Sur 1 Excelente Ubicacion al Frente Colegio San Patricio y Centro Comercial,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
54,235000.0,MARIO FLORES 4465,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
55,140000.0,"Fontanas del Sur, Bunge 4400","tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
56,260000.0,GUILLERMO FENOGLIO 4350,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
57,260000.0,Tejas DE SUR - Frente A Plaza - PB,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
58,108000.0,Bunge al 4400,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
59,280000.0,Tejas Del Sur,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
60,260000.0,Ing Amengual 300,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
61,175000.0,Chacras del sur,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
62,190000.0,Chacritas Housing,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
63,350000.0,ramon acosta 600,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
64,166000.0,Tejas del Sur 4,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
65,250000.0,Roberto Amengual 619,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
66,185000.0,Duplex a Estrenar,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
67,95000.0,Tejas 4 - Gran Oportunidad - Casa 3 Dorm - Imperdible!!!,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
68,110000.0,Fontanas del Sur 0,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
69,130000.0,Bunge al 4400,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
70,300000.0,Tejas del Sur I,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
71,280000.0,Tejas del Sur,"tejas del sur, córdoba, provincia de córdoba",-31.4623109,-64.1899159
72,75000.0,Colinas de Manantiales L22 M65,"colinas de manantiales, provincia de córdoba",-31.4791795,-64.2666078
73,112000.0,Moderno Duplex de 3 Dormitorios en San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
74,115000.0,Av Armada Argentina 5700,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
75,198000.0,san Ignacio,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
76,115000.0,Armada Argentina 5000,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
77,108000.0,"Dúplex en Venta en San Ignacio Village. 3 dor y 3 Baños , Patio y Asador","Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
78,210000.0,Lo Mejor de San Ignacio Village en Manantiales. Seguridad 24 hs.,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
79,109000.0,Armada Argentina 3950,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
80,125000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
81,198000.0,Armada Argentina 3500,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
82,110000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
83,102000.0,s/n 0,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
84,98000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
85,105000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
86,118000.0,Ruta AV KM 5,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
87,110000.0,Venta Duplex (3) Dorm. San Ignacio Village Córdoba,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
88,90000.0,San Ignacio Lote / N° 0,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
89,85000.0,Armada Argentina 4100,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
90,195000.0,barrio san ignacio village 100,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
91,120000.0,Avenida Armada Argentina 5700,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
92,109000.0,San Ignacio Village 000,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
93,68000.0,SAN Ignacio Village - 2 Dorm - Imperdible!,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
94,70000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
95,115000.0,Armada Argentina 3900,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
96,99000.0,SAN Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
97,100000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
98,72000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
99,85000.0,Casa de dos Dormitorios en Barrio Cerrado,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
100,118800.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
101,117000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
102,102000.0,Imperdible -duplex San Ignacio Village -exc Oportunidad!!!,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
103,85000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
104,108000.0,Armada Argentina 5700,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
105,89999.0,Av. Armada Argentina 5700 0,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
106,80000.0,Av. Armada Argentina 3900,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
107,130000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
108,88000.0,Calle publica s/n,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
109,118000.0,San Ignacio Village -,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
110,125000.0,San ignacio village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
111,120000.0,San ignacio village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
112,125000.0,San Ignacio Vilage Manantiales,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
113,99000.0, Manantiales Cordoba,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
114,130000.0,Manantiales Cordoba Argentina,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
115,87000.0,Av Antartida Argentina 5700,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
116,230000.0,Av Armada Argentina 5700,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
117,73000.0,San Ignacio Village -,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
118,120000.0,San Ignacio Village Manantiales,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
119,125000.0,San Ignacio Village Manantiales,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
120,102000.0,Barrio San Ignacio Village 79,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
121,99900.0,SAN IGNACIO VILLAGE,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
122,110000.0,Armada Argentina 5500,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
123,120000.0,ARMADA ARGENTINA 3600,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
124,105000.0,Av. Armada Argentina 3500,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
125,149900.0,ARMADA ARGENTINA 6500,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
126,105000.0,ARMADA ARGENTINA 5500,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
127,95000.0,Barrio San Ignacio Village 0,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
128,110000.0,San Ignacio Village 100,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
129,92000.0,San Ignacio Village,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
130,110000.0,Calle Pública S/n Lote / N° 86,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
131,110000.0,Avenida Armada Argentina 3950,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
132,105000.0,AV ARMADA ARGENTINA 5000,"Av Armada Argentina 5700, córdoba, provincia de córdoba",-31.4507559,-64.2012261
133,104000.0,Docta Urbanizacion MZA 46 Lote 14 ET 3 CBA,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
134,78000.0,Docta L13 M23,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
135,75000.0,"Duplex en Venta - Docta 1ª Etapa, 2 Dorm en PB con Pileta - Oport Inversión!","docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
136,87000.0,Avenida la donosa,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
137,100000.0,Docta Boulevard,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
138,133000.0,Nobu Town 0,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
139,104000.0,C. Publica 0,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
140,85000.0,Docta,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
141,123000.0,DOCTA,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
142,79000.0,Docta Etapa 3,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
143,85000.0,docta,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
144,85000.0,Camino Autopista Cordoba - Villa Carlos Paz (AU 20 Justiniano Posse / RN 20) - Argentina,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
145,95000.0,Se Vende Duplex 3 Dorm en Docta!!,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
146,83000.0,Docta,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
147,73000.0,Docta,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
148,89000.0,"Docta, Córdoba","docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
149,130000.0,Venta Duplex a Estrenar Docta Urbanización.,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
150,90000.0,Autopista Córdoba Carlos Paz | Docta,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
151,103000.0,Mza11,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
152,136000.0,Manzana 24 Lote 26,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
153,130000.0,Docta Urbanización,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
154,113000.0,Docta - Etapa 2 -lote 3 Y 4 -mza 22,"docta, córdoba, provincia de córdoba",-31.4600415,-64.30602257101569
191,185000.0,Siete Soles - Duplares,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
192,299000.0,Imperdible- Siete Soles Heredades - 3 Dorm - Gran Parque!!!,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
193,275000.0,Siete Soles - Parterres - Calidad y Precio - Gran Oportunidad DE Inversión!!,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
194,275000.0,Siete Soles,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
195,360000.0,Siete Soles,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
196,310000.0,Colectora Au RN 20 km 14 Cordoba.,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
197,360000.0,Colectora AU RN 20 km 14 1,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
198,159000.0,ruta 20,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
199,290000.0,Siete Soles 123,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
200,310000.0,Boxitracio Lote / N° 0,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
201,159000.0,Siete Soles,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
202,169000.0,Siete Soles ,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
203,309000.0,colectora ruta 20,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
204,290000.0,s/n 0,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
205,325000.0,Siete Soles 62,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
206,310000.0,sn 00,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
207,315000.0,COLECTORA AUTOPISTA RN 20,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
208,164500.0,SIETE SOLES,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
209,175000.0,Colectora Au RN 20 km14 000,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
210,309999.0,Verandas Lote / N° 0,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
211,165000.0,sn,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
212,275000.0,Calle Publica Lote / N° 0,"siete soles, córdoba, provincia de córdoba",-31.448923999999998,-64.3099872100606
216,640000.0,Av. Donosa 1000,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
217,640000.0,Casa en Venta-country La Cascada 3 Dormitorios Fondo Golf,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
218,490000.0,Cañada de Gomez 50,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
219,490000.0,Cañada de Gomez 800,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
220,490000.0,La Cascada,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
221,550000.0,CAÑADA DE GÓMEZ ESQUINA IMPIRA,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
222,489900.0,Casa En Venta - La Cascada Lote / N° 0,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
223,580000.0,La Cascada 0,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
224,540000.0,LA Cascada Country Golf - Posesion Inmediata -,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
225,540000.0,Cañada de Gomez 10,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
226,450000.0,"La Cascada Country golf, Colonia Impira, esq. Cañada de Gomez 100","la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
227,690000.0,Barrio country la cascada 000,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
228,550000.0,la Cascada,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
229,640000.0,La Cascada,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
230,495000.0,la cascada country golf ,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
231,500000.0,La Cascada Country Golf Lote / N° 0,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
232,550000.0,La Cascada Country Golf,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
233,650000.0,La Cascada Country Golf Club,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
234,450000.0,Calle Publica lote 03,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
235,450000.0,La cascada 0,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
236,450000.0,CAÑADA DE GOMEZ 5000,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
237,390000.0,CAÑADA DE GOMEZ 5000,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
238,450000.0,Bulevar Niagara 300,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
239,690000.0,La Cascada,"la cascada, córdoba, provincia de córdoba",-31.3505555,-64.5994092
246,700000.0,Av. Ejército Argentino 9520,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
247,670000.0,Lomas de la Carolina - 3 Dormitorios,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
248,450000.0,Lomas de la Carolina,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
249,670000.0,Lomas de la Carolina,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
250,700000.0,Lomas de la Carolina,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
251,550000.0,Lomas de la Carolina,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
252,670000.0,Lomas DE LOS Carolinos,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
253,605000.0,Lomas de los Carolinos,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
254,590000.0,Lomas de la Carolina 346,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
255,700000.0,Lomas de la Carolina 7316,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
256,500000.0,Lomas de la Carolina 360,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
257,700000.0,Casa- Lomas de los Carolinos- 4 Dormitorios,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
258,600000.0,Ejercito Argentino 9700,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
259,630000.0,CENTRAL 1,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
260,480000.0,Lomas de los Carolinos,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
261,800000.0,MOLINO DE TORRES 5850,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
262,485000.0,molino de torres 00,"Lomas de la carolina, córdoba, provincia de córdoba",-31.3556099,-64.30564187052393
269,129000.0,CELSO BARRIOS 3700,"claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
270,150000.0,Celso Barrios 3700,"claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
271,155000.0,Celso Barrios 5500,"claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
272,148000.0,Calros del Bosque,"claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
273,138000.0,Claros del Bosque,"claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
274,138000.0,Diseño Exclusivo - B° Claros del Bosque - 3 Dor - Aprovéchalo !!,"claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
275,195000.0,Claros Village - Av. Celso Barrios 3700,"claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
276,189000.0,"Claros del bosque, Celso Barrios 3900","claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
277,109000.0,celso barrios 3609,"claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
278,135000.0,CELSO BARRIOS 3609,"claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
279,160000.0,Celso Barrios 3609,"claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
280,148000.0,Av. Celso Barrios 3700,"claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
281,160000.0,Celso Barrios al 3600,"claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
282,165000.0,Claros del Bosque 0,"claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
283,135000.0,Celso Barrios 3609,"claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
284,125000.0,Celso Barrios al 3600,"claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
285,130000.0,Claros del Bosque 000,"claros del bosque, córdoba, provincia de córdoba",-31.4548754,-64.15011478332121
